Name,Alcoholic,Photo,Glass,Ingredient 1,Ingredient 2,Ingredient 3,Ingredient 4,Ingredient 5,Ingredient 6,Ingredient 7,Ingredient 8,Ingredient 9,Ingredient 10,Ingredient 11,Ingredient 12,Ingredient 13,Ingredient 14,Ingredient 15,Method,Measurement 1,Measurement 2,Measurement 3,Measurement 4,Measurement 5,Measurement 6,Measurement 7,Measurement 8,Measurement 9,Measurement 10,Measurement 11,Measurement 12,Measurement 13,Measurement 14,Measurement 15
Creme de Menthe,Alcoholic,http://www.thecocktaildb.com/images/media/drink/yxswtp1441253918.jpg,Collins Glass,Sugar,,,,,,,Water,Grain alcohol,Peppermint extract,Food coloring,,,,,Bring sugar and water to a boil and simmer for 10 minutes. Cool. Add the remaining ingredients and stir. Cover and let ripen for 1 month.,8 cups , ,,,,,,6 cups ,1 pint ,1 oz pure ,1 tblsp green , , , , 
Cuba Libra,Alcoholic,http://www.thecocktaildb.com/images/media/drink/ck6d0p1504388696.jpg,Highball glass,Dark rum,,,,,,,Lime,Coca-Cola,Ice,,,,,,Fill tall glass with ice cubes. Add rum. Rub cut edge of lime on rim of glass then squeeze juice into glass. Fill with Coca-Cola. Garnish with lime slice. Enjoy!,1-2 shot ,,,,,,,Squeeze ,Fill with ,"
","
","
","
","
","
"
Cuba Libre,Alcoholic,http://www.thecocktaildb.com/images/media/drink/uuxsrr1473201663.jpg,Highball glass,Light rum,,,,,,,Lime,Coca-Cola,,,,,,,Build all ingredients in a Collins glass filled with ice. Garnish with lime wedge.,2 oz ,,,,,,,Juice of 1/2 ,,,,,,,
Daiquiri,Alcoholic,http://www.thecocktaildb.com/images/media/drink/usuuur1439906797.jpg,Cocktail glass,Light rum,,,,,,,Lime,Powdered sugar,,,,,,,Pour all ingredients into shaker with ice cubes. Shake well. Strain in chilled cocktail glass.,1 1/2 oz ,,,,,,,Juice of 1/2 ,1 tsp , , , , , ,
Damned if you do,Alcoholic,http://www.thecocktaildb.com/images/media/drink/ql7bmx1503565106.jpg,Shot glass,Whiskey,,,,,,,Hot Damn,,,,,,,,Pour into shot glass. Put in mouth. Repeat as deemed necessary.,0.75 oz ,,,,,,,0.25 oz , , , , , ,,
Danbooka,Alcoholic,http://www.thecocktaildb.com/images/media/drink/vurrxr1441246074.jpg,Coffee Mug,Coffee,,,,,,,Everclear,,,,,,,,pour it in and mix it.,3 parts ,,,,,,,1 part , , , , , ,,
Dark Caipirinha,Alcoholic,http://www.thecocktaildb.com/images/media/drink/uwstrx1472406058.jpg,Highball glass,demerara Sugar,,,,,,,Lime,Cachaca,,,,,,,"Muddle the sugar into the lime wedges in an old-fashioned glass.
Fill the glass with ice cubes.
Pour the cachaca into the glass.
Stir well.",2 tsp ,,,,,,,1,2 1/2 oz,,,,,,
Dark and Stormy,Alcoholic,http://www.thecocktaildb.com/images/media/drink/t1tn0s1504374905.jpg,Highball glass,Dark Rum,,,,,,,Ginger Beer,,,,,,,,In a highball glass filled with ice add 6cl dark rum and top with ginger beer. Garnish with lime wedge.,5 cl,,,,,,,10 cl,,,, , ,,
Darkwood Sling,Alcoholic,http://www.thecocktaildb.com/images/media/drink/sxxsyq1472719303.jpg,Cocktail glass,Cherry Heering,,,,,,,Soda water,Orange juice,Ice,,,,,,"There are many good cherry liqueurs you can use, but I prefere Heering. Add one share of the liqueur. Then you add one share of Soda. For a sour sling use Tonic (most people prefer the drink without Tonic). Afterwards you fill the glass with Orange Juice and ice cubes.",1 part ,,,,,,,1 part ,1 part ," cubes
","
","
","
","
","
"
Derby,Alcoholic,http://www.thecocktaildb.com/images/media/drink/i502ra1504349156.jpg,Cocktail glass,gin,,,,,,,Peach Bitters,Mint,,,,,,,Pour all ingredients into a mixing glass with ice. Stir. Strain into a cocktail glass. Garnish with a sprig of fresh mint in the drink.,6 cl,,,,,,,2 dashes,2 Fresh leaves, , , , , ,
Diesel,Alcoholic,http://www.thecocktaildb.com/images/media/drink/sxrrqq1454512852.jpg,Pint glass,Lager,,,,,,,Cider,Blackcurrant cordial,,,,,,,Pour the lager first then add the blackcurrant cordial. Top up with the cider. The colour sholud be very dark approaching the colour of Guiness.,1/2 pint ,,,,,,,1/2 pint ,1 dash , , , , , ,
Dirty Martini,Alcoholic,http://www.thecocktaildb.com/images/media/drink/vcyvpq1485083300.jpg,Cocktail glass,Vodka,,,,,,,Dry Vermouth,Olive Brine,Lemon,Olive,,,,,"Pour the vodka, dry vermouth and olive brine into a cocktail shaker with a handful of ice and shake well.
Rub the rim of a martini glass with the wedge of lemon.
Strain the contents of the cocktail shaker into the glass and add the olive.
A dirty Martini contains a splash of olive brine or olive juice and is typically garnished with an olive.",70ml/2fl oz,,,,,,,1 tbsp,2 tbsp,1 wedge,1,,,,
Dirty Nipple,Alcoholic,http://www.thecocktaildb.com/images/media/drink/vtyqrt1461866508.jpg,Shot glass,Kahlua,,,,,,,Sambuca,Bailey's irish cream,,,,,,,This is a layered shot - the Bailey's must be on top,"
",,,,,,,"
","
","
","
","
","
",,
Downshift,Alcoholic,http://www.thecocktaildb.com/images/media/drink/y36z8c1503563911.jpg,Hurricane glass,Fruit punch,,,,,,,Sprite,Tequila,151 proof rum,,,,,,"Start with the Sprite. Next comes the tequila. After that, add the Minute Maid Fruit Punch, then float the 151. Rocks optional.",2 part ,,,,,,,1 part ,2 shots ,Float Bacardi , , , , , 
Dragonfly,Alcoholic,http://www.thecocktaildb.com/images/media/drink/lnvbip1504389100.jpg,Highball glass,Gin,,,,,,,Ginger ale,Lime,,,,,,,"In a highball glass almost filled with ice cubes, combine the gin and ginger ale. Stir well. Garnish with the lime wedge.",1 1/2 oz ,,,,,,,4 oz ,1 , , , , , ,
Drinking Chocolate,Non alcoholic,http://www.thecocktaildb.com/images/media/drink/u6jrdf1487603173.jpg,Coffee mug,Heavy cream,,,,,,,Milk,Cinnamon,Vanilla,Chocolate,Whipped cream,,,,"Heat the cream and milk with the cinnamon and vanilla bean very slowly for 15-20 minutes. (If you don't have any beans add 1-2 tsp of vanilla after heating). Remove the bean and cinnamon. Add the chocolate. Mix until fully melted. Serve topped with some very dense fresh whipped cream. Serves 1-2 depending upon how much of a glutton you are. For a richer chocolate, use 4 oz of milk, 4 oz of cream, 4 oz of chocolate. Serve in coffee mug.",2 oz , , ,,,,,6-8 oz ,1 stick ,1 ,2 oz finely chopped dark ,Fresh , , , 
Dry Rob Roy,Alcoholic,http://www.thecocktaildb.com/images/media/drink/typuyq1439456976.jpg,Cocktail glass,Scotch,,,,,,,Dry Vermouth,Lemon peel,,,,,,,"In a mixing glass half-filled with ice cubes, combine the Scotch and vermouth. Stir well. Strain into a cocktail glass. Garnish with the lemon twist.",2 1/2 oz ,,,,,,,1 1/2 tsp ,1 twist of , , , , , ,
Dubonnet Cocktail,Alcoholic,http://www.thecocktaildb.com/images/media/drink/xxsuwr1439457147.jpg,Cocktail glass,Dubonnet Rouge,,,,,,,Gin,Bitters,Lemon peel,,,,,,Stir all ingredients (except lemon peel) with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,1 1/2 oz ,,,,,,,3/4 oz ,1 dash ,1 twist of , , , , , 
Duchamp's Punch,Alcoholic,http://www.thecocktaildb.com/images/media/drink/g51naw1485084685.jpg,Old-fashioned glass,Pisco,,,,,,,Lime Juice,Pineapple Syrup,St. Germain,Angostura Bitters,Pepper,Lavender,,,"Shake all ingredients.
Double strain in a chilled double old fashioned glass with abig ice cube.
Garnish with a couple of lavender sprigs",5 cl,,,,,,,2.5 cl,2.5 cl,1.5 cl,2 Dashes,Pinch,2 sprigs,,
Egg Cream,Non alcoholic,http://www.thecocktaildb.com/images/media/drink/mvis731484430445.jpg,Coffee mug,Chocolate syrup,,,,,,,Milk,Soda water,,,,,,,"Mix syrup and milk in a fountain glass. Add soda water, serve with a straw.",2 tblsp ,,,,,,,6 oz whole ,6 oz , , , , , ,
Egg Nog #4,Optional alcohol,http://www.thecocktaildb.com/images/media/drink/wpspsy1468875747.jpg,Punch bowl,Egg yolk,Sugar,Nutmeg,,,,,Sugar,Milk,Light rum,Bourbon,Vanilla extract,Salt,Whipping cream,Egg white,"In a small mixer bowl beat egg yolks till blended. Gradually add 1/4 cup sugar, beating at high speed till thick and lemon colored. Stir in milk, stir in rum, bourbon, vanilla, and salt. Chill thoroughly. Whip cream. Wash beaters well. In a large mixer bowl beat egg whites till soft peaks form. Gradually add remaining 1/4 cup sugar, beating to stiff peaks. Fold yolk mixture and whipped cream into egg whites. Serve immediately. Sprinkle nutmeg over each serving. Serve in a punch bowl or another big bowl. NOTE: For a nonalcoholic eggnog, prepare Eggnog as above, except omit the bourbon and rum and increase the milk to 3 cups.",6 ,1/4 cup ,Ground , , , , ,1/4 cup ,2 cups ,1/2 cup ,1/2 cup ,1 tsp ,1/4 tsp ,1 cup ,6 
Egg Nog - Healthy,Optional alcohol,http://www.thecocktaildb.com/images/media/drink/qxuppv1468875308.jpg,Collins Glass,Egg,,,,,,,Sugar,Condensed milk,Milk,Vanilla extract,Rum,Nutmeg,,,"Whip egg substitute and sugar together, combine with the two kinds of milk, vanilla, and rum. Mix well. Chill over night. Sprinkle with nutmeg. Makes 6 servings.",1/2 cup ,"
","
","
",,,,3 tblsp ,13 oz skimmed ,3/4 cup skimmed ,1 tsp ,1 tsp ,"
","
","
"
Egg-Nog - Classic Cooked,Optional alcohol,http://www.thecocktaildb.com/images/media/drink/quxsvt1468875505.jpg,Pitcher,Egg,,,,,,,Sugar,Salt,Milk,Vanilla extract,,,,,"In large saucepan, beat together eggs, sugar and salt, if desired. Stir in 2 cups of the milk. Cook over low heat, stirring constantly, until mixture is thick enough to coat a metal spoon and reaches 160 degrees F. Remove from heat. Stir in remaining 2 cups milk and vanilla. Cover and regfigerate until thoroughly chilled, several hours or overnight. Just before serving, pour into bowl or pitcher. Garnish or add stir-ins, if desired. Choose 1 or several of: Chocolate curls, cinnamon sticks, extracts of flavorings, flavored brandy or liqueur, fruit juice or nectar, ground nutmeg, maraschino cherries, orange slices, peppermint sticks or candy canes, plain brandy, run or whiskey, sherbet or ice-cream, whipping cream, whipped. Serve immediately.",6 , ,,,,,,1/4 cup ,1/4 tsp ,1 qt ,1 tsp , , , , 
English Highball,Alcoholic,http://www.thecocktaildb.com/images/media/drink/dhvr7d1504519752.jpg,Highball glass,Brandy,,,,,,,Gin,Sweet Vermouth,Carbonated water,Lemon peel,,,,,"Pour brandy, gin, and sweet vermouth into a highball glass over ice cubes. Fill with carbonated water. Add the twist of lemon peel, stir, and serve. (Ginger ale may be substituted for carbonated water, if preferred.)",3/4 oz ,"
",,,,,,3/4 oz ,3/4 oz ,"
","
","
","
","
","
"
English Rose Cocktail,Alcoholic,http://www.thecocktaildb.com/images/media/drink/yxwrpp1441208697.jpg,Cocktail glass,Apricot brandy,,,,,,,Gin,Dry Vermouth,Grenadine,Lemon juice,Cherry,,,,Rub rim of cocktail glass with lemon juice and dip rim of glass in powdered sugar. Shake all ingredients (except cherry) with ice and strain into sugar-rimmed glass. Top with the cherry and serve.,3/4 oz , , ,,,,,1 1/2 oz ,3/4 oz ,1 tsp ,1/4 tsp ,1 , , , 
Espresso Martini,Alcoholic,http://www.thecocktaildb.com/images/media/drink/n0sx531504372951.jpg,Cocktail glass,Vodka,,,,,,,Kahlua,Sugar syrup,,,,,,,"Pour ingredients into shaker filled with ice, shake vigorously, and strain into chilled martini glass",5 cl,,,,,,,1 cl,1 dash,,,,,,
Fahrenheit 5000,Alcoholic,http://www.thecocktaildb.com/images/media/drink/tysssx1473344692.jpg,Shot glass,Firewater,,,,,,,Absolut Peppar,Tabasco sauce,,,,,,,Cover bottom of shot glass with Tabasco Sauce and then fill with half Firewater and half Absolut Peppar.,1/2 oz ,,,,,,,1/2 oz ,1 dash , , , , , ,
Flaming Dr. Pepper,Alcoholic,http://www.thecocktaildb.com/images/media/drink/d30z931503565384.jpg,Collins Glass,Amaretto,,,,,,,Vodka,151 proof rum,Dr. Pepper,Beer,,,,,"Add Amaretto, Bacardi, and vodka. Mix in the Dr. Pepper and beer",1 oz , ,,,,,,1 oz ,1 oz Bacardi ,1 oz ,1 oz , , , , 
Flaming Lamborghini,Alcoholic,http://www.thecocktaildb.com/images/media/drink/yywpss1461866587.jpg,Cocktail glass,Kahlua,,,,,,,Sambuca,Blue Curacao,Bailey's irish cream,,,,,,"Pour the Sambuca and Kahlua into the Cocktail Glass and give the drinker a straw. Pour the Baileys and Blue Curacao into two sepsrate shot glasses either side of the cocktail glass. Set light the concotion in the cocktail glass and start to drink through the straw (this drink should be drunk in one) , as the bottom of the glass is reached put out the fire by pouring the Baileys and Blue Curacao into the cocktail glass and keep drinking till it's all gone!!",1 oz ,,,,,,,1 oz ,1 oz ,1 oz , , , , , 
Flander's Flake-Out,Alcoholic,http://www.thecocktaildb.com/images/media/drink/sqvqrx1461866705.jpg,Collins Glass,Sambuca,,,,,,,Sarsaparilla,,,,,,,,Bang 'em both in.,1/4 glass ,,,,,,,3/4 glass , , , , , ,,
Flying Dutchman,Alcoholic,http://www.thecocktaildb.com/images/media/drink/akik8t1504519958.jpg,Old-fashioned glass,Gin,,,,,,,Triple sec,,,,,,,,"In an old-fashioned glass almost filled with ice cubes, combine the gin and triple sec. Stir well.",2 oz ,,,,,,,1/2 oz , , , , , ,,
Flying Scotchman,Alcoholic,http://www.thecocktaildb.com/images/media/drink/glgrix1504520040.jpg,Cocktail glass,Scotch,,,,,,,Sweet Vermouth,Bitters,Sugar syrup,,,,,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",1 oz ,,,,,,,1 oz ,1 dash ,1/4 tsp , , , , , 
Foxy Lady,Alcoholic,http://www.thecocktaildb.com/images/media/drink/r9cz3q1504519844.jpg,Cocktail glass,Amaretto,,,,,,,Creme de Cacao,Light cream,,,,,,,"Shake all ingredients with ice, strain into a chilled cocktail glass, and serve.",1/2 oz ,,,,,,,1/2 oz ,2 oz , , , , , ,
Frappé,Non alcoholic,http://www.thecocktaildb.com/images/media/drink/vqwryq1441245927.jpg,Highball Glass,Coffee,,,,,,,Milk,Sugar,,,,,,,"Mix together. Blend at highest blender speed for about 1 minute. Pour into a glass and drink with a straw. Notes: This works best if everything is cold (if you make fresh coffee, mix it with the milk and let it sit in the fridge for 1/2 hour. If it is not frothy, add more milk, or even just some more milk powder. The froth gradually turns to liquid at the bottom of the glass, so you will find that you can sit and drink this for about 1/2 hour, with more iced coffee continually appearing at the bottom. Very refreshing.",1/2 cup black ,,,,,,,1/2 cup ,1-2 tsp , , , , , ,
Freddy Kruger,Alcoholic,http://www.thecocktaildb.com/images/media/drink/tuppuq1461866798.jpg,Shot glass,Jägermeister,,,,,,,Sambuca,Vodka,,,,,,,make it an ample size shot!!,1/2 oz ,,,,,,,1/2 oz ,1/2 oz , , , , , ,
"French ""75""",Alcoholic,http://www.thecocktaildb.com/images/media/drink/qpvxsx1439906903.jpg,Collins glass,Gin,,,,,,,Sugar,Lemon juice,Champagne,Orange,Maraschino cherry,,,,"In a shaker half-filled with ice cubes, combine the gin, sugar, and lemon juice. Shake well. Pour into a collins glass. Top with the Champagne. Stir well and garnish with the orange slice and the cherry.",1 1/2 oz , , ,,,,,2 tsp superfine ,1 1/2 oz ,4 oz Chilled ,1 ,1 , , , 
French 75,Alcoholic,http://www.thecocktaildb.com/images/media/drink/4qnyty1504368615.jpg,Collins glass,Gin,,,,,,,Sugar,Lemon juice,Champagne,Orange,Maraschino cherry,,,,"Combine gin, sugar, and lemon juice in a cocktail shaker filled with ice. Shake vigorously and strain into a chilled champagne glass. Top up with Champagne. Stir gently.",1 1/2 oz , , ,,,,,2 tsp superfine ,1 1/2 oz ,4 oz Chilled ,1 ,1 , , , 
French Connection,Alcoholic,http://www.thecocktaildb.com/images/media/drink/zaqa381504368758.jpg,Old-fashioned glass,Cognac,,,,,,,Amaretto,,,,,,,,Pour all ingredients directly into old fashioned glass filled with ice cubes. Stir gently.,1 1/2 oz ,,,,,,,3/4 oz , , , , , ,,
French Martini,Alcoholic,http://www.thecocktaildb.com/images/media/drink/clth721504373134.jpg,Cocktail glass,Vodka,,,,,,,Raspberry Liqueur,pineapple juice,,,,,,,Pour all ingredients into shaker with ice cubes. Shake well and strain into a chilled cocktail glass. Squeeze oil from lemon peel onto the drink.,4.5 cl,,,,,,,1.5 cl,1.5 cl,,,,,,
Frisco Sour,Alcoholic,http://www.thecocktaildb.com/images/media/drink/y39l941504884150.jpg,Whiskey sour glass,Blended whiskey,,,,,,,Benedictine,Lemon,Lime,Lemon,Lime,,,,Shake all ingredients (except slices of lemon and lime) with ice and strain into a whiskey sour glass. Decorate with the slices of lemon and lime and serve.,2 oz , , ,,,,,1/2 oz ,Juice of 1/4 ,Juice of 1/2 ,1 slice ,1 slice , , , 
Frozen Daiquiri,Alcoholic,http://www.thecocktaildb.com/images/media/drink/7oyrj91504884412.jpg,Champagne flute,Light rum,,,,,,,Triple sec,Lime juice,Sugar,Cherry,Ice,,,,"Combine all ingredients (except for the cherry) in an electric blender and blend at a low speed for five seconds, then blend at a high speed until firm. Pour contents into a champagne flute, top with the cherry, and serve.",1 1/2 oz , , ,,,,,1 tblsp ,1 1/2 oz ,1 tsp ,1 ,1 cup crushed , , , 
Frozen Mint Daiquiri,Alcoholic,http://www.thecocktaildb.com/images/media/drink/jrhn1q1504884469.jpg,Old-fashioned glass,Light rum,,,,,,,Lime juice,Mint,Sugar,,,,,,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into an old-fashioned glass and serve.,2 oz ,,,,,,,1 tblsp ,6 ,1 tsp , , , , , 
Frozen Pineapple Daiquiri,Alcoholic,http://www.thecocktaildb.com/images/media/drink/j2mqsb1504736097.jpg,Champagne flute,Light rum,,,,,,,Pineapple,Lime juice,Sugar,,,,,,Combine all ingredients with 1 cup of crushed ice in an electric blender. Blend at a low speed for a short length of time. Pour into a champagne flute and serve.,1 1/2 oz ,,,,,,,4 chunks ,1 tblsp ,1/2 tsp , , , , , 
Fruit Cooler,Non alcoholic,http://www.thecocktaildb.com/images/media/drink/i3tfn31484430499.jpg,Highball Glass,Apple juice,,,,,,,Strawberries,Sugar,Lemon,Apple,Soda water,Ice,,,"Toss strawberries with sugar, and let sit overnight in refrigerator. Cut lemon, reserve two slices. Juice the rest. Mix together the lemon juice, strawberries, apple juice, and soda water. Add slices of lemon (decor, really). In glasses, put ice cubes, and a slice of apple. Pour drink in, and serve.",1 can frozen ,"
","
","
",,,,1 cup ,2 tblsp ,1 ,1 ,1 L ,"
","
","
"
Fruit Flip-Flop,Non alcoholic,http://www.thecocktaildb.com/images/media/drink/nfdx6p1484430633.jpg,Highball Glass,Yoghurt,,,,,,,Fruit juice,,,,,,,,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",1 cup ,,,,,,,1 cup , , , , , ,,
Fruit Shake,Non alcoholic,http://www.thecocktaildb.com/images/media/drink/q0fg2m1484430704.jpg,Highball Glass,Yoghurt,,,,,,,Banana,Orange juice,Fruit,Ice,,,,,Blend til smooth.,1 cup fruit , ,,,,,,1 ,4 oz frozen ,1/2 piece textural ,6 , , , , 
Fuzzy Asshole,Alcoholic,http://www.thecocktaildb.com/images/media/drink/wrvpuu1472667898.jpg,Coffee mug,Coffee,,,,,,,Peach schnapps,,,,,,,,fill coffe mug half full of coffee. Fill the other half full of Peach Schnapps. Stir and drink while hot.,1/2 ,,,,,,,1/2 , , , , , ,,
GG,Optional alcohol,http://www.thecocktaildb.com/images/media/drink/vyxwut1468875960.jpg,Collins Glass,Galliano,,,,,,,Ginger ale,Ice,,,,,,,Pour the Galliano liqueur over ice. Fill the remainder of the glass with ginger ale and thats all there is to it. You now have a your very own GG.,2 1/2 shots ,,,,,,,"
", , , , , ,,
Gagliardo,Alcoholic,http://www.thecocktaildb.com/images/media/drink/lyloe91487602877.jpg,Cocktail glass,Peach Vodka,,,,,,,Lemon juice,Galliano,Sirup of roses,,,,,,"Shake well and serve in a cocktail glass. This is a home cocktail of American/Internet Bar del Pozzo, Pavia, Italy.",5 parts ,,,,,,,3 parts ,1 part ,1 part , , , , , 
Gentleman's Club,Alcoholic,http://www.thecocktaildb.com/images/media/drink/ezvy1c1504883335.jpg,Old-fashioned glass,Gin,,,,,,,Brandy,Sweet Vermouth,Club soda,,,,,,"In an old-fashioned glass almost filled with ice cubes, combine all of the ingredients. Stir well.",1 1/2 oz ,,,,,,,1 oz ,1 oz ,1 oz , , , , , 
Gideon's Green Dinosaur,Alcoholic,http://www.thecocktaildb.com/images/media/drink/p5r0tr1503564636.jpg,Collins glass,Dark rum,,,,,,,Vodka,Triple sec,Tequila,Melon liqueur,Mountain Dew,,,,Add all ingredients in collins glass with ice and stir.,1/2 oz , , ,,,,,1/2 oz ,1/2 oz ,1/2 oz ,1/2 oz ,Fill with , , , 
